"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50"
"1" 0.947873066824899 -0.0222478126930659 -0.0158531100907254 -3.99054889530286e-05 -0.0119385565915447 -0.015430802151537 -0.0071433100348257 -0.0162620010855618 -0.00804549777212338 -0.0215052307878234 -0.0209052084447866 -0.00568491574910441 -0.00653414011655285 -0.0105326416314149 -0.00161566291938104 -0.00408067807989003 -0.00292841034834177 -0.00805356043501021 0.00340284430570386 0.00347720746726667 -0.00918307450784018 -0.0241038444793555 -0.0184498069206398 -0.00795913538923814 -0.00798243738021278 -0.0158584456423691 0.000708508172117765 0.00183742107012111 0.00297596896448941 -0.0124393455924149 -0.0151412796235172 -0.0138566259436537 0.00615286750242175 -0.0139670752493414 -0.00848720780838982 -0.0109531420735204 -0.00457383786657425 -0.0117250486493836 0.00328853253948111 -0.0120131490087233 -0.00912261638914562 -0.00196074307666901 -0.0100916912682595 -0.0090829134556027 -0.0142402192241723 -0.000602010696311939 -0.00366115219514156 -0.00982787087368483 -0.00992828503284056 -0.00720603092378819
"2" -0.0222478126930659 0.992529511614865 -0.00465836171600792 -0.0198545902918715 -0.00470620536191967 -0.0227119773937182 -0.0112994209387556 -0.0119584218929333 -0.0105444673204726 -0.00713376864959994 -0.0109055695602463 -0.0101209103488124 -0.00225964447886698 -0.0179659118778446 -0.0185808076405135 -0.00546151350400322 -0.00995736959132545 -0.00427318236922447 -0.00769260610900428 -0.00478773142377756 -0.0181976196110102 -0.00991850228348586 -0.0158402891917061 -0.005954197806982 -0.010586835971981 -0.00878112367548956 -0.0169481735290394 -0.0119009211160995 -0.000564300818373148 -0.0096622712716075 -0.0102132655488448 0.000820267698908064 -0.0132238921757508 0.00227929978712224 -0.00948399474838839 -0.000768243275010881 -0.000124947254749389 -0.0136134713868739 -0.0176212442491939 -0.00860522793091026 -0.00462625420969503 -0.00391291466647444 -0.0075770618679602 -0.00160378574062579 -0.0145227391369801 -0.0200859388544874 -0.0153732460367781 -0.00848730112976696 -0.0139143002207646 -0.0087795003137331
"3" -0.0158531100907254 -0.00465836171600792 0.925500637215857 -0.00850667195794707 -0.0186439139260526 -0.00367046851566681 -0.0126833212064141 -0.0234223205204021 -0.00890195689251226 -0.0039647460073175 -0.016056142545246 -0.0115266426895225 -0.0082353029949205 -0.015826267563368 -0.0176407654792942 -0.012245445791791 -0.0168452329962136 -0.00754620372498615 -0.0147845208070912 -0.0112039027101327 0.00187277070869086 -0.0150155519572336 -0.00939311152192635 -0.00632432297414042 -0.0127321101388446 0.00311953001252131 0.00487634589795838 -0.0137390593958084 -0.0196155093040974 -0.00540330922317962 -0.0100067848153797 -0.010142859092122 -0.00292723548233291 -0.00499624876248018 0.00145019862022172 -0.000767055523075221 -0.00383595835813002 -0.00870708717162923 -0.0220598000050786 -0.01884320239553 -0.0102209986394856 0.00127760359938306 0.00089749865477008 -0.00809277350349749 -0.000591552493664051 -0.0133802455367441 -0.000498192090054833 -0.00669211216974989 -0.00855278207604977 -0.0129893313223871
"4" -3.99054889530252e-05 -0.0198545902918715 -0.00850667195794705 0.933870008518667 -0.00126701751614677 -0.00980481073799964 -0.0108492038710763 -0.00759062609582851 -0.0111651782348443 -0.0148335718794188 -0.00983833541186879 -0.00054462455438323 -0.00591169747698596 -0.0181467827622886 -0.00566822842442671 -0.00320580876968357 -0.00526318051066851 -0.0107174625994113 -0.0115985685926407 -0.00911137145564773 -0.0214492315154325 0.00156245013603456 -0.00379887144774487 -0.00137923320744962 -0.0182457951378184 -0.00310692145482296 -0.0131404325273487 -0.0180854959626286 -0.00653973794711122 -0.0190333263036467 -0.0228575587770075 -0.00294584164679815 -0.00104846732610269 -6.50026460900578e-05 -0.0135652197252922 -0.0112116367667196 -0.0042745825591467 -0.0107088637216017 -0.0128605915151326 -0.0232699695185098 0.00527036868764383 0.00434694039858299 -0.00715714332705085 -0.00919304375062864 -0.0140694153243261 -0.00913334816962494 0.00348797569839028 -0.00976354388941431 0.000530478579199195 -0.00657958334345373
"5" -0.0119385565915447 -0.00470620536191968 -0.0186439139260527 -0.00126701751614677 1.01036405258336 -0.0126964235486432 -0.0200749753151756 -0.00336516339699884 -0.0180175168409979 0.00776393668961828 -0.0179653941705025 -0.00581845165472602 -0.0129648041232422 -0.00596310597747738 -0.019771591691596 -0.00981736233116076 -0.0113484793869463 -0.020098579680382 -0.0184702496947197 -0.00773877501045589 -0.000178431935607411 -0.00866649652457012 -0.0185583867093638 -0.00805622814297212 -0.0206886761986768 -0.00202869140904236 -0.0167854801015857 -0.00981277468064559 -0.0037197642480256 0.00458347657719319 -0.00562670167783582 -0.00374161760891161 -0.00902780230979981 -0.000670505826144839 -0.0124341786222838 -0.0158176317536354 -0.011633850212481 -0.0127709919483206 -0.0163141543778402 -0.00981883221984789 -0.0181367995987626 0.00277927493015369 -0.0118458151780697 -0.00740495170324369 -0.00158238839485068 -0.0150710143312926 -0.0139865976977535 -0.0144068600746986 -0.0197502142046184 -0.0049803368048914
"6" -0.015430802151537 -0.0227119773937182 -0.00367046851566682 -0.00980481073799965 -0.0126964235486432 0.997167249659952 -0.00390290987727575 0.000444028733385893 -0.0103047124738889 -0.0158161350746554 -0.00721110089899898 -0.010010990134378 -0.0221154803632398 -0.0159188768526606 -0.00632846213455124 0.00337614620103385 -0.00491684775997665 -0.00565422940885354 -0.0112335157212208 -0.00185398773884826 -0.0199397427093144 -0.00653105180067671 -0.0194929460060933 0.00599460243064161 -0.0157168996452254 -0.00852257463551295 -0.0105153731171979 -0.0173181167427061 -0.01785002317164 -0.00138125509486287 -0.00506432137623307 -0.0150907350585027 -0.00364481480986541 -0.0175556506897352 -0.00844813792437601 -0.0174382620198593 -0.00620673419373609 -0.0134807879317311 -0.0161570421461389 -0.0165365833257406 -0.011127844256092 -0.00929910989920424 -0.011786866281613 -0.0193914561727716 -0.0247956056671975 -0.00918485185597265 -0.00801749231151881 0.00417991673645879 0.0024265362696189 -0.00792142095208834
"7" -0.00714331003482572 -0.0112994209387556 -0.0126833212064141 -0.0108492038710763 -0.0200749753151756 -0.00390290987727576 0.96864914693756 -0.00811081445847755 -0.0133485723978622 0.00118138879773067 -0.0179354072311423 -0.0125387839884079 -0.0194387223404473 -0.00594998331469846 -0.0034389257426341 -0.00247861425789949 -0.0122762704975901 -0.010867394392443 -0.01822406519102 0.00198912566517632 0.00289359484170048 -0.00256479505200991 -0.0133491701772986 -0.000669903067574588 -0.0138316989643777 -0.00717242533374351 -0.000743879364775944 -0.019105935239811 -0.00484077624704878 -0.00811538196820207 -0.0125985544114845 -0.00978015995505788 -0.0128432860373009 -0.0107391253601563 -0.0236062135690746 -0.00175769508087485 -0.0100561755277775 -0.00195511720451936 0.00653592994596622 -0.00987860006828057 -0.00862323888339435 -0.0103406388963067 -0.00290119448914912 -0.0119789575833355 -0.00206367442929924 -0.00596936718778935 -0.0168125902515483 -0.0104532679734706 -0.0097376707128477 -0.00804106984934697
"8" -0.0162620010855618 -0.0119584218929332 -0.0234223205204021 -0.00759062609582851 -0.00336516339699884 0.000444028733385894 -0.00811081445847754 1.00783963312593 -0.00947523609125668 -0.00680628844850824 -0.0128489339555061 -0.022648437645421 -0.00870295509263157 -0.00817237596135442 -0.000417309730236957 -0.0080848075957143 -0.0169332651700993 0.00599855346090608 -0.00143032825788393 -0.012397569087214 -0.0118760956922577 -0.0105961518273613 -0.0154247659358783 -0.0176469588147748 -0.0172912185823215 -0.00731438215228974 -0.0198852288247382 0.00299612595876891 -0.00549799883925158 -0.0169467680588102 -0.00564328574390659 -0.00915330633681481 -0.0108393378761312 -0.0174784386040418 -0.00604414072778963 -0.000324001309589401 -0.014578814784897 -0.0132228683787004 -0.0238927064480917 -0.0153174376188734 -0.00584996236255243 -0.010130254716494 -0.00969558557360865 -0.0128651505756238 -0.00996476017143333 -2.89148477716675e-05 -0.0156591174264686 -0.0121053131341645 -0.0184747508347927 -0.000600052565634857
"9" -0.00804549777212337 -0.0105444673204726 -0.00890195689251226 -0.0111651782348443 -0.018017516840998 -0.0103047124738889 -0.0133485723978622 -0.00947523609125668 0.939768606529327 0.000597103824024207 -0.00999655183604879 -0.00254565042496946 -0.00164729081938759 -0.00147684459176937 -0.00248990102997953 -0.00982916327026236 -0.0217643535543315 -0.0205747301699567 -0.00295988093949069 -0.0162821417709661 -0.0145174249178338 -0.0113495064694568 -0.00339635531336155 -0.0158059893291752 -0.0190218481774864 -0.0151233792794162 -0.000150728235391071 -0.00358265814255843 -0.00758688047184031 -0.00901840011659183 -0.0156387791821799 -0.00332555398531116 -0.00557250985683865 -0.00596852168343858 -0.0190934550807007 -0.011804624687163 -0.0149238932771381 -0.0115740931613003 0.003897103590223 -0.000243463908161168 0.0032766595210033 -0.00172579163990036 -0.00817360314227802 -0.0188186292222813 -0.00387802841129573 -0.0147741821176121 -0.0155677320334885 -0.00665307769571301 -0.00279279949855485 -0.0121480787238985
"10" -0.0215052307878235 -0.00713376864959995 -0.0039647460073175 -0.0148335718794188 0.00776393668961828 -0.0158161350746555 0.00118138879773067 -0.00680628844850824 0.000597103824024204 0.960797331870684 -0.0158912754763918 -0.0205853928103833 -0.00652179674820809 -0.012613241340079 -0.0140894917269604 -0.0230847041784081 -0.00950703084039856 -0.00881471768121149 -0.00775970324221025 -0.0161917675932028 -0.0148357336391728 -0.00935276654634354 -0.00858637356284411 -0.0214613896889638 -0.00445627475063744 -0.0169404331873903 -0.00416735257264441 -0.0106469107416201 -0.0137613816095712 -0.00977889384835932 -0.0033176762314463 -0.0136739446518611 -0.0161630729875616 -0.0192728571438496 0.00129031258548708 -0.00879533881113392 -0.00549715174719853 -0.0166983717550658 -0.0196261879091615 -0.00182721505641492 -0.00635171927635934 0.00126115878794405 -0.0185765264319423 0.00189390435504698 -0.0138352275059776 -0.0122306761465657 -0.00962289452222119 -0.00510608397775843 -0.0164611240490967 -0.00874027420867792
